URL,Name-Original,Type,Category,Name,Name,Req-Race1,Req-Race2,Req-Class,Req-Align,Req-Other,Req-Faith,Req-Place,Description,Source
,Fires of Hell,Faction,,Fires of Hell,Fires of Hell,,,,,,,,"Once per day, as a swift action, you can imbue a single weapon you hold with a nimbus of fire that deals an extra 1 point of fire damage for as many rounds as your Charisma bonus. This fire gives off light equivalent to a torch. This is a supernatural ability.",
,Force For Good,Faction,,Force For Good,Force For Good,,,,,,,,"Your good-aligned spells function at +1 caster level. This trait makes your aura more powerful (one step higher), as outlined in the detect evil spell.",
,Fortified,Faction,,Fortified,Fortified,,,,,,,,You gain the ability to negate a critical hit or sneak attack scored against you once per day. This functions as the fortification armor quality with a 20% chance of success.,
,Goldfinger,Faction,,Goldfinger,Goldfinger,,,,,,,,"You gain a +1 trait bonus on Disable Device and Sleight of Hand checks, and one of these skills (your choice) becomes a class skill for you.",
,Greasy Palm,Faction,,Greasy Palm,Greasy Palm,,,,,,,,"When bribing an NPC, you pay 10% less than a character without this trait would, garnering the same results.",
,Horse Lord,Faction,,Horse Lord,Horse Lord,,,,,,,,"You gain a +2 trait bonus on Ride checks, and the Ride skill becomes a class skill for you.",
,Hunter's Eye,Faction,,Hunter's Eye,Hunter's Eye,,,,,,,,You do not suffer a penalty for the second range increment when using a longbow or shortbow and you are always considered proficient with one of these weapons (your choice).,
,I Know a Guy,Faction,,I Know a Guy,I Know a Guy,,,,,,,,You gain a +2 trait bonus on Diplomacy checks made to gather information and a +1 trait bonus on Knowledge (local) skill checks.,
,Impressive Presence,Faction,,Impressive Presence,Impressive Presence,,,,,,,,"Once per day as a full-round action, you may attempt to distract adjacent foes with a lengthy display of your martial prowess. All adjacent foes must succeed on a Will save (DC 10 + 1/2 your level + your Charisma modifier) or gain the shaken condition. This condition persists for one round.",
,Indomitable,Faction,,Indomitable,Indomitable,,,,,,,,You gain a +1 trait bonus on saving throws versus enchantment spells and effects.,
,Insider Knowledge,Faction,,Insider Knowledge,Insider Knowledge,,,,,,,,"Choose either Diplomacy or Knowledge (local). You gain a +1 trait bonus on all related checks, and the chosen skill is always a class skill for you.",
,Loyalty,Faction,,Loyalty,Loyalty,,,,,,,,You gain a +1 trait bonus on saving throws against enchantment spells and spell-like abilities,
,Master of Pentacles,Faction,,Master of Pentacles,Master of Pentacles,,,,,,,,"Once per day, when casting a spell of the conjuration school, you are at +2 caster level when determining the duration of the spell.",
,Medic,Faction,,Medic,Medic,,,,,,,,"You gain a +2 trait bonus on Heal checks made to treat diseases and poisons. Additionally, your caster level is considered one higher when casting spells of the healing subschool with remove in the spell’s name.",
,Meridian Strike,Faction,,Meridian Strike,Meridian Strike,,,,,,,,"Once per day when you roll damage on a successful critical hit, reroll any 1s and take the new roll (even if it is another 1).",
,Meticulous Artisan,Faction,,Meticulous Artisan,Meticulous Artisan,,,,,,,,You gain a +1 trait bonus on Craft checks.,
,Mind Over Matter,Faction,,Mind Over Matter,Mind Over Matter,,,,,,,,You gain a +1 trait bonus on Will saving throws.,
,Mummy-Touched,Faction,,Mummy-Touched,Mummy-Touched,,,,,,,,You gain a +2 trait bonus on saving throws versus diseases and curses.,
,Observant,Faction,,Observant,Observant,,,,,,,,"Choose Perception or Sense Motive. You gain a +1 trait bonus on all related checks, and the chosen skill is always a class skill for you.",
,Performance Artist,Faction,,Performance Artist,Performance Artist,,,,,,,,You gain a +1 trait bonus on related Perform skill checks. This bonus increases to +5 when using that Perform skill to make money.,
,Proper Training,Faction,,Proper Training,Proper Training,,,,,,,,"Choose either Knowledge (geography) or Knowledge (history). You gain a +1 trait bonus on all related checks, and the chosen skill is always a class skill for you.",
http://www.d20pfsrd.com/traits/faith-traits/st-clydwell-s-ward-mendev-crusaders,St. Clydwell's Ward,Faction,,Saint's Ward,Saint's Ward,,,,,Member of Crusaders,,,"As a standard action, you can recite a holy chant that affects demons as if you were under the effect of a sanctuary spell (caster level equal to 1/2 your Hit Dice + your Charisma modifier).",
,Secrets of the Sphinx,Faction,,Secrets of the Sphinx,Secrets of the Sphinx,,,,,,,,"Once per day, you may gain a +2 trait bonus on any single Knowledge skill check. Additionally, choose one Knowledge skill—this skill becomes a class skill for you.",
,Shadow Diplomat,Faction,,Shadow Diplomat,Shadow Diplomat,,,,,,,,"You gain a +1 trait bonus on Diplomacy checks, and Diplomacy becomes a class skill for you.",
,Shiv,Faction,,Shiv,Shiv,,,,,,,,You gain a +1 trait bonus on damage rolls made with one- handed piercing or slashing weapons in a surprise round.,
http://www.d20pfsrd.com/traits/magic-traits/tar-baphon-s-whisper-whispering-way,Tar-Baphon's Whisper / Sotto Voce,Faction,,Sotto Voce,Sotto Voce,,,,,,,,"You may cast sotto voce as a spell-like ability three times per day as a spell-like ability. This spell-like ability is cast at your highest caster level; if you have no caster level, it functions at CL 1st.",
,Soul-Drinker,Faction,,Soul-Drinker,Soul-Drinker,,,,,,,,"Once per day as a swift action, you may gain a number of temporary hit points equal to the Hit Dice of your most recent enemy slain. This is a supernatural ability. These temporary hit points last for 1 minute.",
,Storyteller,Faction,,Storyteller,Storyteller,,,,,,,,"Once per scenario, you can make a Knowledge skill check with a trait bonus equal to your Intelligence modifier plus 3 (minimum +1). You can make this check even if you do not have ranks in the required Knowledge skill.",
,Teaching Mistake,Faction,,Teaching Mistake,Teaching Mistake,,,,,,,,"Once per scenario, when you roll a natural 1 on any saving throw, you gain a +1 trait bonus on your next saving throw, used before the end of the scenario.",
,Tomb Raider,Faction,,Tomb Raider,Tomb Raider,,,,,,,,"You gain a +1 bonus on Perception and Knowledge (dungeoneering) checks, and one of these skills (your choice) becomes a class skill for you",
,Trouper,Faction,,Trouper,Trouper,,,,,,,,"You gain a +1 trait bonus on checks using a Perform skill of your choice and a +1 trait bonus on saving throws against abilities that rely upon the Perform skill to function, such as the bardic performance class ability.",
,Unorthodox Strategy,Faction,,Unorthodox Strategy,Unorthodox Strategy,,,,,,,,You gain a +2 trait bonus on Acrobatics checks made to move through an enemy’s threatened squares.,
,Vindictive,Faction,,Vindictive,Vindictive,,,,,,,,You gain a +1 trait bonus on damage rolls against a single adjacent opponent who damaged you in the previous round of combat.,
,Watchdog,Faction,,Watchdog,Watchdog,,,,,,,,"You gain a +1 trait bonus on Sense Motive skill checks, and Sense Motive becomes a class skill for you.",
,Weapon Style,Faction,,Weapon Style,Weapon Style,,,,,,,,You gain proficiency in a monk weapon.,
http://www.d20pfsrd.com/traits/race-traits/blood-of-dragons,Blood of Dragons,Race,Bloodline,Blood of Dragons,Blood of Dragons,Any,,,,,,,"Choose one of the following: gain a +1 trait bonus on Perception checks, gain low-light vision, or gain a +2 trait bonus on saving throws against effects that cause sleep or paralysis.",
http://www.d20pfsrd.com/traits/race-traits/deathtouched,Deathtouched,Race,Bloodline,Deathtouched,Deathtouched,Any,,,,,,,You gain either a +1 trait bonus on Fortitude saving throws or a +2 trait bonus on saving throws against mind-affecting effects (your choice).,
http://www.d20pfsrd.com/traits/race-traits/fiend-blood,Fiend Blood,Race,Bloodline,Fiend Blood,Fiend Blood,Any,,,,,,,"Choose one of the following skills: Bluff, Intimidate, or Knowledge (planes). You gain a +1 trait bonus on checks with that skill, and it is always a class skill for you.",
http://www.d20pfsrd.com/traits/race-traits/adaptable-flatterer-fetchling,Adaptable Flatterer,Race,,Adaptable Flatterer,Adaptable Flatterer,Fetchling,,,,,,,You gain a +1 trait bonus on Bluff checks and on attack rolls against opponents who are denied their Dexterity bonus to AC against you.,
http://www.d20pfsrd.com/traits/race-traits/adrift-aasimar,Adrift,Race,,Adrift,Adrift,Aasimar,,,,,,,You receive a +1 trait bonus on saving throws made to resist charm and compulsion effects.,
http://www.d20pfsrd.com/traits/race-traits/advantageous-distraction,Advantageous Distraction,Race,,Advantageous Distraction,Advantageous Distraction,Goblin,,,,,,,"Once per day as a swift action, you can be momentarily distracted in combat—ducking an axe swing to inspect a toadstool, or stooping behind a tree to lick some bark and accidentally avoiding an arrow, and so on. When you activate this ability, you gain a +2 dodge bonus to your AC for 1 round.",
http://www.d20pfsrd.com/traits/race-traits/adventurous-explorer-song-o,Adventurous Explorer,Race,,Adventurous Explorer,Adventurous Explorer,,,,,,,,"When frightened or shaken, you only take a -1 penalty on your rolls instead of -2.",
https://sites.google.com/site/pathfinderogc/traits/race-traits/aerial-observer-sylph,Aerial Observer,Race,,Aerial Observer,Aerial Observer,Sylph,,,,,,,You gain a +2 trait bonus on Perception checks while you are at least 30 feet above ground level.,
http://www.d20pfsrd.com/traits/race-traits/alchemical-breath-kobold-green-scaled,Alchemical Breath,Race,,Alchemical Breath,Alchemical Breath,Kobold,Green-Scaled,,,,,,"You begin play with three pieces of the choking smoke variety of alchemical coal. Eating one of these pellets allows you to exhale noxious vapors, damaging and sickening your enemies. These pellets do not count against your starting character wealth.",
http://www.d20pfsrd.com/traits/race-traits/almost-human,Almost Human,Race,,Almost Human,Almost Human,Half-Orc,,,,,,,"You gain a + 4 trait bonus on Disguise checks to pass as human, and Disguise is always a class skill for you.",
http://www.d20pfsrd.com/traits/race-traits/animal-friend-gnome,Animal Friend,Race,,Animal Friend,Animal Friend,Gnome,,,,,,,"You gain a +1 trait bonus on Will saving throws as long as an animal (Tiny or larger, must be at least indifferent toward you) is within 30 feet, and Handle Animal is always a class skill for you.",
http://www.d20pfsrd.com/traits/race-traits/animalistic-affliction-ulfen,Animalistic Affliction,Race,,Animalistic Affliction,Animalistic Affliction,,,,,,,,You gain a +1 trait bonus on Handle Animal and wild empathy checks.,
http://www.d20pfsrd.com/traits/race-traits/anticipate-evil-tiefling,Anticipate Evil,Race,,Anticipate Evil,Anticipate Evil,Tiefling,,,,,,,"You gain a +1 trait bonus on opposed Dexterity-based skill checks against outsiders with the evil subtype. In addition, when your initiative is tied with such creatures, you always act first regardless of which of you has a higher initiative modifier.",
http://www.d20pfsrd.com/traits/race-traits/arcane-dabbler-elf-racial-trait,Arcane Dabbler,Race,,Arcane Dabbler,Arcane Dabbler,Elf,,,,,,,"Choose a 0-level arcane spell. You may cast that spell once per day as a spell-like ability. Your caster level is equal to your highest class level in a spellcasting class; if you have no caster level, it functions at CL 1st. The spell-like ability's save DC is Intelligence- or Charisma-based (chosen when you select this trait).",
http://www.d20pfsrd.com/traits/race-traits/arcane-student,Arcane Student,Race,,Arcane Student,Arcane Student,,,,,,,,"You gain a +1 trait bonus on Knowledge (arcana) and Spellcraft checks, and you may make these checks untrained.",
http://www.d20pfsrd.com/traits/race-traits/arms-master-tiefling-faultspawn,Arms Master,Race,,Arms Master,Arms Master,Tiefling,,,,,,,You take a –2 penalty on attack rolls made with weapons with which you are not proficient instead of the normal –4.,
http://www.d20pfsrd.com/traits/race-traits/artistic-dilettante,Artistic Dilettante,Race,,Artistic Dilettante,Artistic Dilettante,,,,,,,,"You gain a +1 trait bonus on Appraise checks, and on checks for one Craft skill of your choice.",
